Mean,Std,Excess_kurtosis,Skewness,target
112.8203125,41.38886354,0.261117779,0.518999407,0
125.5703125,45.1982929,0.175132374,0.419668665,0
117.953125,51.52667079,0.020606014,-0.095925527,0
131.1640625,58.61764044,-0.148873576,-0.617686491,0
114.40625,45.64527589,0.043662775,0.114669323,0
128.03125,41.31527742,0.106093251,0.874093001,0
118.7265625,52.54874446,0.215703639,-0.415202246,0
92.3984375,34.95607508,0.6531521,2.846793827,0
133.2890625,47.46497925,-0.104026442,0.150074478,0
134.6875,49.48606969,-0.132696875,-0.044449623,0
131.7734375,51.92305227,-0.083370438,-0.502095292,0
132.2265625,52.79414842,-0.254849158,-0.012093326,0
103.8828125,41.5099049,0.402019609,0.852532689,0
97.359375,43.46958965,0.351219544,0.20857665,0
95.9453125,37.50214756,0.652560125,2.343041278,0
136.3828125,50.98990726,-0.221774443,-0.02830752,0
59.828125,30.79115878,2.70600389,13.43681055,1
122.6640625,46.10912283,0.008357301,-0.102906362,0
16.5234375,32.93102755,5.621086451,32.82642694,1
39.9609375,34.99026703,3.941096328,19.86629346,1
72.7421875,34.7300406,2.048370952,8.714217534,1
83.8828125,35.73898893,0.721653972,2.907958669,0
114.3828125,45.07842491,0.223421607,0.406193578,0
120.6796875,52.46396585,0.392126748,-0.377603398,0
131.0234375,48.28341862,-0.140880564,0.118704864,0
142.9765625,49.56095755,-0.120734253,-0.168124619,0
115.78125,40.50403867,0.298893648,1.087703773,0
107.3359375,53.15988228,0.431541958,0.185216946,0
123.03125,52.08240728,0.09368577,-0.098178086,0
117.21875,56.38773935,0.090613663,-0.51490464,0
116.4921875,42.58135524,0.277159248,0.923553298,0
113.4140625,44.19373671,0.096413866,0.313065843,0
70.7421875,44.61278651,1.474642847,2.703270007,1
29.703125,29.21214414,6.119241605,41.79063912,1
17.5,32.71276509,5.727785457,33.62661951,1
106.3671875,47.25493875,0.23658913,0.180035218,0
115.3046875,45.06151327,0.255639707,0.170875733,0
113.8359375,52.78031968,0.119612827,-0.378756475,0
121.9140625,50.96307293,-0.001420464,-0.145053089,0
125.3984375,47.42911485,0.055908199,0.279295047,0
85.296875,44.74447581,0.554031255,0.84234622,0
146.6953125,47.80617746,-0.468418783,0.554926309,0
117.453125,51.69378882,0.280799981,0.186885819,0
39.3046875,42.67565879,3.281882772,10.82247601,1
79.2421875,34.90203837,1.82505181,6.81001969,1
129.3046875,49.09104402,-0.057175383,-0.261975202,0
139.9921875,49.43785494,-0.106006068,-0.038200009,0
107.96875,43.6928086,0.359438764,0.978813452,0
105.1171875,45.15608713,0.503697428,0.296797827,0
127.8046875,53.09043855,0.077505927,-0.344679647,0
96.3671875,40.12458549,0.631128974,1.536976197,0
143.96875,49.97685988,-0.265984734,-0.159250793,0
138.46875,59.17570995,-0.33004083,-0.55299028,0
40.3984375,33.74845826,3.933902554,19.29466964,1
114.34375,55.57770988,0.115901066,-0.428059593,1
77.484375,35.21318653,1.003181362,3.785564092,0
120.390625,50.2539231,0.022643996,-0.016691234,0
148.1171875,50.60703711,-0.163667057,0.022657707,0
91.765625,34.51957877,0.782088391,2.935618209,0
98.3359375,41.43901342,0.30207623,0.99507539,0
96.03125,45.82625774,0.498624963,1.090965952,0
127.15625,57.06389477,-0.017846396,-0.510873527,0
127.609375,53.5093792,-0.044194196,-0.564329964,0
83.2421875,32.35297178,1.123727606,5.007563292,0
107.9609375,41.96881326,0.215873216,0.322129537,0
139.4765625,52.73873767,-0.035513016,-0.311343922,0
119.7734375,46.16076101,0.165015135,0.012333173,0
111.1484375,46.42922871,0.410245017,0.022225557,0
124.875,43.67958619,0.120229515,0.207881295,0
131.2109375,53.13979975,0.210947674,-0.41093587,0
113.3203125,41.41462106,0.291286618,0.67797834,0
128.921875,47.81762381,-0.067437794,0.095442447,0
139.5078125,53.48860803,0.1185509,-0.555693426,0
87.3671875,38.17309898,0.65901986,2.051590269,0
129.28125,48.47050287,0.495176145,0.220304956,0
106.0,46.57436929,0.322174125,0.283843688,0
120.7265625,52.09257307,0.197653269,-0.015164773,0
124.5703125,56.34959012,0.103722704,-0.561382765,0
142.890625,49.97565569,-0.239889104,-0.166185901,0
114.0703125,51.04274918,0.469222979,-0.079225723,0
126.15625,54.97534071,0.184282423,-0.493655333,0
132.3125,49.87073133,-0.133752766,-0.330138849,0
23.2734375,35.32897068,4.868320871,23.99645419,1
45.546875,30.90303873,3.645495803,19.49924626,1
89.6171875,36.51543362,0.410236595,2.599529235,0
145.8359375,50.62419403,-0.181519541,-0.029142406,0
107.5546875,45.70708517,0.380769847,0.799653036,0
108.453125,45.11666463,0.621188894,0.752529453,0
114.0390625,43.29647112,0.168872998,0.229812447,0
133.390625,50.45422343,-0.083811411,-0.281952364,0
126.2890625,44.28779324,0.36307378,0.468434843,0
132.3359375,45.23709715,0.087832673,0.29270236,0
106.953125,43.42663702,0.370589766,0.85011851,0
127.9375,40.6287979,0.298602505,1.360213779,0
125.6875,52.85988998,0.030095756,-0.096433876,0
92.1875,38.28322699,0.654425479,1.86456014,0
102.15625,43.33182965,0.67769768,1.02590086,0
108.375,37.24643439,0.487721698,2.366852373,0
55.3359375,30.24826373,3.465647217,17.60217583,1
90.6015625,43.06015775,0.614389014,0.956666442,0
11.03125,31.47045676,5.994345191,36.69314003,1
112.359375,29.17210096,0.488908884,4.423648603,0
117.9453125,46.86738415,0.372709998,-0.054145327,0
101.3359375,39.52279353,0.479354004,1.482347652,0
117.2578125,45.87963977,0.367297514,0.127428584,0
173.625,46.5220042,-1.18353797,1.281279891,0
130.3828125,50.37920595,-0.255091785,-0.117718264,0
155.2890625,44.07506954,-0.61347444,0.790134311,0
108.4921875,46.5924813,0.294465257,0.133609146,0
93.359375,44.90888943,0.582497043,0.598259241,0
124.71875,45.7721834,0.17904232,0.404754632,0
108.3359375,53.15635506,0.520445357,-0.019986043,0
116.03125,56.69117787,0.092955156,-0.493398458,0
128.1484375,51.16136999,0.074287088,-0.348519347,0
143.4453125,52.86654906,-0.052546118,-0.346465967,0
110.953125,43.65845053,0.219200373,0.268047189,0
76.8359375,44.27008325,1.883284618,4.619828099,1
106.484375,43.5626317,0.263418065,0.300228209,0
133.2109375,49.85316758,0.038277697,-0.311327614,0
100.203125,49.84340468,0.31864279,0.12210949,0
147.2890625,46.96261018,-0.138678325,0.046161536,0
125.15625,53.03130524,0.288845143,-0.228519922,0
132.109375,53.52383149,-0.03240522,-0.504037726,0
135.5546875,41.71570609,-0.047586732,0.91053402,0
131.5859375,50.77932148,-0.083946959,-0.082232906,0
108.453125,45.07387328,0.180826974,0.181119632,0
139.421875,49.58131096,-0.236639258,-0.01672587,0
109.6640625,53.70976362,0.092622817,-0.50393976,0
110.828125,37.52813723,0.172955645,1.19216523,0
103.140625,42.07261847,0.479697792,1.310961822,0
134.9453125,46.82936255,-0.111573701,0.238256242,0
117.875,47.49194011,0.272645509,-0.116254882,0
114.609375,43.19021055,0.018183362,0.64372653,0
121.484375,43.16121385,-0.056434318,0.836265354,0
135.140625,44.49960224,-0.180210624,0.034042144,0
125.140625,37.12894221,0.128696328,0.836795425,0
143.3828125,54.42169275,-0.141207116,-0.51353208,0
117.875,46.48386817,0.20811319,-0.008640384,0
121.6875,50.2410984,0.043822756,-0.054511681,0
106.7109375,57.72417609,0.196992737,-0.558141691,0
100.9296875,49.68088534,0.623084404,0.334283184,0
140.625,53.74200522,-0.131916226,-0.619009549,0
85.2265625,36.12266749,0.663930956,2.765535821,0
97.5,44.21449847,0.242858373,0.484660517,0
139.6171875,44.93695603,-0.227624272,0.598908382,0
116.8828125,55.25772303,0.031516691,-0.46608684,0
109.9453125,47.86819609,0.233781926,0.283919521,0
121.5078125,42.72074951,0.130223144,0.359215084,0
107.2265625,36.60520259,0.32813054,1.8969579,0
123.84375,46.7569242,0.249755627,0.272646661,0
106.546875,49.65566738,0.326909988,0.112339799,0
71.359375,39.08079259,2.287652077,7.856506241,1
111.046875,43.46907295,0.210298248,0.545011539,0
127.796875,62.33482666,0.049240702,-0.873430899,0
127.3125,54.45292548,-0.084165178,-0.523453357,0
118.5078125,60.0320222,0.191159074,-0.637535098,0
124.59375,54.12232059,0.157366957,-0.331439442,0
129.796875,50.06532598,-0.259029458,-0.037088762,0
109.78125,40.25386967,0.537863112,1.033180546,0
80.4765625,37.70775054,0.651394321,2.605016331,0
99.0234375,34.09441506,0.688584003,2.647684563,0
142.90625,46.55061719,-0.196752909,0.070254526,0
84.25,37.88469348,0.683532319,2.217337953,0
121.5546875,47.2200316,-0.181228062,0.270356469,0
86.8203125,37.46924439,0.314491957,1.97216177,0
139.8671875,43.9426777,-0.247894264,0.19815432,0
122.2890625,59.47808845,-0.067642157,-0.694500424,0
113.03125,44.40649191,0.449007368,0.491882855,0
145.6640625,42.56452406,0.03717625,0.823630849,0
47.3046875,32.13777922,3.53345021,16.53491275,1
93.3203125,43.2449299,0.320103162,0.91547072,0
111.859375,48.50623903,0.419794828,-0.01811852,0
130.9375,52.80014648,-0.118351409,-0.316471663,0
123.6640625,52.90369749,-0.077603565,-0.088538667,0
122.734375,50.26966101,0.163080799,-0.451376688,0
101.3203125,49.56686355,0.059429326,0.193419688,0
64.203125,48.01112491,2.348346315,5.995983453,1
134.859375,53.16964806,-0.271088147,-0.333980578,0
129.5859375,51.88908353,-0.119773748,-0.385416841,0
124.3046875,45.45663431,0.179666187,0.356175757,0
88.609375,35.04266025,0.794415553,2.964896881,0
123.828125,49.61289358,0.225556765,-0.067658364,0
143.1328125,48.8462785,-0.150153313,-0.438723684,0
123.1640625,47.09096539,0.017651253,0.061257546,0
128.6953125,54.78474334,-0.109724256,-0.410637831,0
72.3359375,41.20172883,2.290134316,7.29838129,1
15.0390625,37.81459753,5.105033067,25.49731091,1
103.3515625,71.26278283,0.515849236,-1.000506932,0
121.7734375,50.63197712,0.004865384,-0.11153204,0
144.109375,52.10269822,-0.036856524,-0.35214816,0
121.421875,51.38756072,0.366200576,0.02369523,0
77.8671875,57.32205769,1.625574558,1.783832555,1
129.8984375,50.58221029,0.036332414,-0.298442521,0
130.71875,48.21451699,0.056024718,0.19304408,0
80.7890625,35.07706969,0.826183049,3.707455576,0
90.5078125,44.58629205,0.483678265,0.846910966,0
97.984375,47.46034272,0.296463523,0.263468423,0
107.0546875,44.01532201,0.244217102,0.132196122,0
95.0625,36.33820089,0.537868067,2.06190662,0
98.6328125,45.28069937,0.272941839,0.314727434,0
126.2109375,51.38315816,-0.088436589,-0.285594175,0
137.359375,44.06187666,-0.072305897,0.445060018,0
129.4609375,53.53969064,0.010610394,-0.328770172,0
119.359375,47.45717385,0.164093007,0.150721663,0
113.0078125,42.37435399,0.334546839,0.531843918,0
128.28125,45.37498924,0.246967059,0.102127572,0
123.828125,52.08648298,0.053054117,-0.13363316,0
102.859375,38.36395085,0.233041962,1.045249514,0
139.375,69.67469053,-0.138304423,-0.972711136,0
144.4453125,56.24025035,-0.196972701,-0.426122402,0
109.203125,40.56637296,0.533097142,1.113952611,0
151.609375,50.19528028,-0.352966276,-0.26863383,0
109.7734375,39.30494062,0.346856585,1.716126615,0
134.296875,55.50188051,-0.368056102,-0.257826323,0
100.9921875,51.94956931,0.477132436,0.189935593,0
124.515625,45.62602471,0.361288491,0.540444945,0
119.4765625,39.81185534,-0.052550414,0.677613937,0
123.5,46.90665598,0.050090605,-0.094719632,0
101.078125,48.58748704,1.011427043,1.151869868,1
87.09375,41.42546724,0.416574732,0.981521189,0
109.1953125,49.34857815,0.410093062,-0.011605558,0
105.5390625,47.58411998,0.416696908,0.233840836,0
111.296875,43.04491829,0.350618713,0.36261467,0
132.1796875,54.16950157,-0.013795527,-0.442513699,0
130.4921875,46.11500503,0.27696103,0.414962293,0
129.6171875,47.77439185,0.114308477,0.066342183,0
119.0546875,39.94220602,0.311084256,0.651251163,0
111.9140625,50.90018224,0.291583707,0.480889618,0
124.578125,49.45367298,-0.094629043,-0.270629804,0
122.4453125,56.601652,0.234365425,-0.30680837,0
145.1875,51.05446693,-0.194443379,-0.210290862,0
142.453125,51.94436016,-0.249129401,-0.068778171,0
100.109375,44.53934959,0.441860662,0.350467097,0
98.03125,47.2288209,0.735388834,1.379763576,0
148.5703125,47.60673593,-0.114136609,-0.030304967,0
131.234375,46.77681122,0.010948853,-0.190006731,0
94.3203125,43.80513198,0.709628228,1.495058116,0
132.4609375,52.89743944,0.072844787,-0.515871399,0
10.984375,29.47191045,6.330570288,43.08600693,1
103.9140625,44.64828303,0.458696401,0.887063049,0
58.21875,34.92982642,2.98209687,11.69646282,1
113.8125,49.40928398,0.310088419,0.030843957,0
103.0859375,41.69326747,0.473019939,0.895513384,0
139.3359375,46.61549456,0.22951812,0.206803306,0
142.6875,57.96560807,-0.154765208,-0.674126007,0
123.7265625,52.92044661,0.10498058,-0.014052604,0
114.8125,54.61294919,0.074636698,-0.273676582,0
99.0703125,41.92220913,0.62461358,1.114662561,0
174.25,50.65354134,-1.054651289,1.237030944,0
105.3671875,44.84415219,0.406818295,0.274223887,1
111.6640625,55.93303437,0.150553412,-0.50100524,0
152.1875,47.08531983,-0.918338417,1.732187347,0
82.6796875,37.76674579,0.699401979,2.305708559,0
114.609375,50.42541435,0.156909971,-0.264752367,0
111.1953125,44.15297601,0.434318777,0.209941692,1
24.7265625,30.09846208,5.660516554,35.16935086,1
120.671875,45.95549977,0.169829069,-0.105485044,0
151.8046875,45.2348142,-0.442277239,0.391658312,0
118.96875,48.42454464,0.285743506,0.261676132,0
92.1875,42.53358048,0.436928438,0.870467646,0
125.421875,51.55270504,-0.222883196,-0.068035349,0
48.8046875,31.8134353,3.15342787,16.26118785,1
63.609375,33.49469043,2.495788534,11.79733027,1
135.4765625,52.48273002,0.003853342,-0.346712294,0
87.6875,48.11099634,0.795583022,0.707279599,1
107.9765625,41.39132322,0.201881777,0.687591954,0
106.515625,48.11704226,0.358517637,0.293059335,0
119.875,43.75696373,0.205781558,0.516720857,0
109.078125,46.32892074,0.275452828,0.182264839,0
127.15625,53.13770988,-0.001718883,-0.313570097,0
106.3984375,51.07750542,0.30802483,0.028550689,0
142.1484375,39.24643492,-0.192591587,1.423423418,0
136.4609375,42.44792809,-0.260856164,0.128375425,0
113.3046875,47.90103055,0.229355371,-0.294146567,0
123.515625,44.71174768,-0.091204187,0.038660468,0
117.125,49.12229636,0.287311656,0.150163866,0
115.25,49.48121487,0.241193303,0.204823616,0
130.5,48.99776781,-0.081944534,-0.158658453,0
136.75,49.90741428,-0.11403795,-0.091393469,0
92.328125,38.69151017,0.532109398,1.669439566,0
110.203125,43.11691217,0.297544884,0.529633825,0
107.140625,39.65904184,0.409022205,1.714374166,0
121.546875,49.8384671,0.326859047,-0.269894479,0
99.78125,44.25987487,0.408738506,0.579955495,0
83.78125,38.96050434,0.761780803,1.858651634,0
129.21875,54.0357141,-0.010298155,-0.390890469,0
34.40625,31.87755811,5.243556896,31.25036068,1
130.6171875,58.40284682,0.005779174,-0.568384611,0
107.1953125,41.05827767,0.421210579,1.009558341,0
91.8984375,41.66192803,0.652673774,1.424161731,0
119.421875,56.80113464,0.131503347,-0.478205347,0
111.46875,40.95480312,0.456677111,0.872223812,0
94.421875,35.51135588,0.499086302,2.150677443,0
42.375,37.74523977,3.945916959,17.82768407,1
86.9453125,37.20179528,0.541047504,1.984895427,0
129.5,48.76009511,-0.049682779,0.362446585,0
106.96875,45.58970167,0.257192611,0.05567,0
69.109375,42.07066867,2.180833484,6.749524537,1
91.3515625,54.32822555,0.410262807,-0.284735698,0
99.1328125,46.15892572,0.352490323,0.29810297,0
23.4375,31.92783611,5.186538665,29.27567544,1
125.9140625,53.81958103,0.041155626,-0.253957899,0
99.0078125,50.72158935,0.614298003,0.422990069,1
136.1875,46.97185826,-0.051037888,0.09655889,0
122.09375,49.05074501,0.232514001,-0.02207269,0
82.109375,37.38717076,0.811527731,2.598979386,0
133.8046875,54.24583201,-0.023096624,-0.296260876,0
117.625,49.92197036,0.016552248,-0.239040927,0
120.7421875,56.30972469,0.088317249,-0.532250715,0
127.9921875,61.03962546,0.104972139,-0.977369802,0
133.8828125,52.49428854,-0.071885489,-0.390684208,0
76.078125,38.75576759,0.755271264,2.368891831,0
117.671875,42.54540027,0.20201043,0.169531582,0
112.1640625,41.45098335,0.29053344,0.99873499,0
100.9296875,42.51326697,0.333591654,0.726115686,0
113.71875,50.70994995,0.12500092,-0.019120225,0
144.0859375,47.86439624,-0.275317844,0.30119704,0
125.3046875,49.94787261,0.053108616,-0.068938536,0
112.1015625,45.03329321,0.601220727,0.556339778,0
113.25,43.1702661,0.279547569,0.56035142,0
84.7890625,41.61536156,0.789514555,2.008338537,0
132.671875,60.74113996,-0.315711775,-0.456403982,0
100.515625,36.47987124,0.591290886,1.937280597,0
125.6640625,42.24154452,0.564580074,1.011629677,0
97.1640625,51.1773536,0.313095058,0.035225063,0
80.4921875,38.04376511,0.674489273,2.301002563,0
81.2265625,39.42243469,0.755830994,2.053763565,0
116.4453125,58.92100228,0.33513114,-0.456871013,0
126.3046875,51.6601815,0.126113537,-0.141560672,0
119.96875,51.11138839,-0.070242576,-0.335684832,0
132.8984375,49.62922524,-0.046301522,-0.096409738,0
132.8671875,54.95514806,-0.163795361,-0.48918541,0
154.8359375,46.13393839,-0.313311753,0.082159219,0
111.3515625,47.8941851,0.361222857,0.098261514,0
115.4765625,47.0451852,0.093706462,-0.148988103,0
105.71875,49.17410674,0.402754911,0.215220976,0
116.734375,51.13867243,0.29264295,-0.235992772,0
144.9765625,43.37760526,-0.022241828,0.453177743,0
116.5546875,45.39046028,0.282871836,-0.109041705,0
103.234375,57.23600871,0.304007603,-0.345756828,0
134.734375,46.16385294,-0.321808257,0.026652335,0
134.9140625,50.04154951,-0.035829588,-0.093891055,0
141.0625,42.47200365,-0.050533846,0.548197797,0
101.8671875,40.91977118,0.326129017,1.159903851,0
121.0234375,44.81201444,0.519707876,0.565347386,0
126.1328125,51.78944317,-0.098372045,-0.68067275,0
124.9921875,55.75006952,-0.131174189,-0.591006571,0
177.5,53.00678023,-1.337440646,1.529638655,0
44.9765625,31.92140368,4.029005514,20.62460409,1
130.9296875,49.54341272,0.030691386,0.03220154,0
118.265625,53.47041886,0.259008014,-0.399151347,0
145.3671875,46.62380546,-0.041416113,-0.006091047,0
134.9453125,48.4365417,-0.054431105,0.328758906,0
88.4375,35.30420257,0.587264944,2.547754085,0
123.71875,43.20806086,0.16004589,0.546565712,0
129.640625,53.47162425,-0.130509736,-0.246101116,0
118.1484375,55.53448954,0.082624868,-0.486283072,0
110.953125,48.86138867,0.373997862,0.034616752,0
121.75,39.96111391,0.218436919,1.507569037,0
127.828125,53.3622803,-0.011411491,-0.118162179,0
112.6953125,47.29141019,0.336422134,0.09841916,0
106.046875,42.07505559,0.421143692,0.576144049,0
121.203125,41.78167948,0.260014525,0.240895345,0
130.296875,51.62808093,0.261443348,-0.157273348,0
128.78125,47.89848274,0.38152029,0.179927099,0
97.2890625,32.81247675,0.586646723,3.480823216,0
117.984375,47.75997677,0.127064776,-0.381852612,0
127.6640625,48.41233658,0.026623892,0.049816577,0
111.1484375,36.48439089,0.167595987,2.241418866,0
127.59375,55.28709692,0.39029532,-0.532717887,0
137.1875,51.11044261,0.068119466,-0.349505075,0
137.2578125,48.64608253,-0.10690834,-0.264895486,0
104.53125,54.67831173,0.324195069,-0.26018972,0
123.7890625,53.63077655,-0.079192626,-0.558033742,0
110.765625,47.27586666,0.504754364,0.562305449,0
112.3984375,40.40137294,0.319984342,0.452656972,0
113.75,51.91609818,0.215304568,-0.216608202,0
127.234375,43.68468059,0.057606557,0.858497964,0
54.3203125,41.48718432,3.229625208,11.20132794,1
125.609375,51.79078018,-0.016635287,-0.091361223,0
113.1953125,51.30805532,0.117504105,-0.109692336,0
32.0390625,29.7771416,5.179501506,31.39435415,1
130.5859375,53.22953353,0.133408289,-0.297241641,0
26.578125,31.82363739,5.502086902,31.52984285,1
128.5859375,46.42980713,-0.20335133,0.207311329,0
117.46875,53.2381057,0.627118746,0.110231026,0
90.640625,35.70467721,0.521520073,2.543200349,0
9.046875,32.25626378,5.853990983,35.55460905,1
117.140625,52.87097124,0.115519858,-0.40919559,0
103.5,50.15335856,0.265518886,-0.023731072,0
116.7890625,50.24808024,0.271152797,-0.306096311,0
126.2734375,51.83759417,0.031219511,-0.388225569,0
123.765625,48.28358358,0.395619559,0.034518079,0
103.2109375,36.78944574,0.294395209,1.574455026,0
127.90625,56.41745041,-0.114977724,-0.466256471,0
111.125,43.81940923,0.345319955,0.557409184,0
119.71875,49.87608669,0.458666162,0.033218251,0
114.0234375,47.17677276,0.097761319,-0.433236723,0
112.3359375,54.86008871,0.413170651,-0.299531143,0
97.09375,38.4525758,0.383276146,1.42497772,0
134.9921875,55.13144748,-0.110332815,-0.411910349,0
123.25,54.32972253,-0.035510797,-0.494210662,0
120.6328125,44.24044231,0.152860409,0.059941079,0
97.4765625,43.9598476,0.821939694,2.034602556,0
110.359375,42.74154419,0.092004523,0.538840697,0
137.7109375,45.77051322,-0.113546515,0.074592404,0
140.8828125,41.7272807,-0.471060078,0.465541094,0
106.3515625,45.53288472,0.165569006,0.732354599,0
107.578125,45.01121551,0.321174848,1.035746678,0
95.5078125,47.09216298,0.771969702,1.394763493,0
49.9609375,30.22168157,3.627510865,21.10946688,1
123.125,40.15322216,0.115251091,0.776245323,0
134.2421875,45.29775555,0.031718374,-0.013859967,0
139.25,47.35256725,-0.109306499,-0.247856335,0
119.7421875,46.72613798,0.325001558,0.270379739,0
86.4921875,38.88183141,0.569128537,1.70657396,0
104.078125,36.64560201,0.440784208,1.966926906,0
135.421875,48.52425447,-0.065717463,0.144386228,0
37.09375,43.15133933,3.665610274,13.81294652,1
113.109375,50.18594088,-0.065818006,-0.430470386,0
109.859375,49.51321389,0.293637887,0.042604168,0
141.0703125,35.87242665,-0.152101624,1.324733087,0
125.7265625,44.04750895,0.001571897,0.050283498,0
95.6640625,43.98069131,0.438493283,0.764836925,0
92.265625,35.87466994,1.594314915,5.566536879,1
23.7421875,34.00120542,5.345395214,29.66674991,1
113.640625,46.47995777,0.289386189,0.294296801,0
86.8203125,49.02700684,0.946273471,1.208269737,1
135.8671875,46.69371128,0.12740852,-0.06492819,0
117.53125,51.19752458,0.114568523,-0.331143217,0
117.3671875,52.26463179,0.188009191,-0.520985699,0
118.6875,52.09512783,0.079110661,-0.339663861,0
86.0859375,35.6335576,1.047154033,3.110383427,0
116.515625,54.73629743,-0.074001468,-0.655227268,0
90.40625,49.83557927,0.728950033,0.391516413,0
86.359375,41.25657796,0.651957699,1.671413591,0
97.796875,44.4515817,0.603203408,1.037301669,0
112.796875,46.83837892,0.276302272,0.060397707,0
85.21875,40.21503479,0.518389723,1.455626051,0
118.921875,57.92487179,0.174064354,-0.716377707,0
138.9375,44.45059582,0.148985754,0.347861294,0
128.265625,52.61764859,0.006899022,-0.538725329,0
107.109375,45.8293769,0.208863921,0.167819851,0
125.0625,45.28361148,0.168011555,-0.347006719,0
112.3984375,32.5392407,0.500669521,2.741427148,0
132.953125,53.68613348,-0.015626915,-0.575136056,0
105.453125,42.84708628,0.415423231,0.574424883,0
110.1796875,50.86462327,0.480249282,-0.024075919,0
115.7578125,47.62167739,0.395686524,-0.059239749,0
122.765625,52.7445916,0.101065832,-0.141466422,0
135.3203125,43.39569636,0.03761762,0.493944191,0
129.9453125,51.86917265,0.030874241,-0.204402964,0
99.15625,38.55727021,0.701947898,1.353588008,0
121.7734375,51.00600682,-0.039072969,-0.328987613,0
114.875,40.89544596,0.276278707,1.123604796,0
100.296875,41.94012834,0.310335502,0.789926038,0
116.9453125,54.5766818,0.265300704,-0.57501647,0
102.625,48.04425044,0.431434387,0.464867524,0
106.8203125,45.0417226,0.269854152,0.404775474,0
110.453125,48.37723822,0.322701878,-0.194819403,0
120.59375,50.63139427,0.028778112,-0.26875762,0
122.65625,45.2902855,0.403299151,0.451146835,0
130.9921875,51.81796505,-0.140957226,-0.340100546,0
137.890625,39.32561077,0.107974094,0.846476019,0
122.65625,53.37330757,-0.175639996,-0.337824555,0
142.5078125,45.52283014,-0.328162243,0.181163155,0
109.1640625,48.31339381,0.410791543,0.224934584,0
103.703125,51.30520797,0.145222028,-0.139590478,0
113.4296875,53.73178232,0.198426986,-0.225134084,0
140.8125,50.76027451,0.002168473,-0.235825679,0
116.875,55.90197895,0.024393246,-0.582035474,0
102.71875,41.42914461,0.673602698,1.860403322,0
148.8515625,50.85243508,-0.296626839,-0.053738303,0
88.2734375,33.91158422,0.550971125,3.660342419,0
138.4765625,50.63332722,-0.367799606,-0.069571682,0
122.0703125,47.48226373,-0.015099596,0.220692473,0
108.9296875,40.99164999,0.089389853,0.704405952,0
127.046875,62.17702291,0.05178759,-0.737899555,0
118.1484375,48.10861569,-0.034035039,-0.253934282,0
121.640625,49.2626466,-0.035142853,-0.227049455,0
90.359375,38.68093328,0.93173099,3.070235177,0
131.390625,51.4399277,0.126168902,-0.488254457,0
121.4453125,45.66279404,0.083733795,-0.282081991,0
117.046875,51.97728761,0.175155919,-0.223755887,0
69.6640625,38.1709308,1.11719549,3.230216187,0
117.3515625,47.6008124,0.163797949,-0.173308776,1
118.59375,52.06087745,-0.0823403,-0.423657905,0
131.9609375,51.54494434,-0.163843384,0.040321643,0
105.25,33.44468381,0.208437388,2.612717893,0
138.28125,48.28689287,-0.026365767,-0.033960962,0
112.0703125,47.32140497,0.132182671,-0.112148016,0
126.09375,47.3440594,-0.062353656,0.16892861,0
122.9921875,44.98966827,0.144861004,-0.002513486,0
104.46875,40.16001928,0.497580314,1.209760328,0
118.640625,41.19707483,0.186041428,0.34109055,0
127.203125,47.34355146,-0.067243613,-0.176018726,0
108.546875,48.3562398,0.387196076,0.497890901,0
130.7265625,59.37509406,-0.058869538,-0.594023791,0
107.109375,44.34563014,0.271246448,0.140060386,0
106.4609375,47.46477351,0.266438114,-0.041059056,0
116.0703125,44.30296682,0.062852049,0.236188933,0
113.921875,50.94261621,0.140727073,-0.12679871,0
136.8515625,45.92471588,-0.073197589,-0.104818592,0
91.8984375,34.54612855,0.698334784,2.962466006,0
123.46875,48.66449834,-0.101738317,-0.029043049,0
99.28125,71.95646877,0.765557849,-0.82764003,0
14.3125,33.18596983,5.64048639,32.77846676,1
130.5390625,59.87903201,-0.019103057,-0.674538302,0
88.578125,33.21017572,1.026266294,3.826620877,0
121.1484375,51.15144332,-0.05380598,-0.167757712,0
126.515625,46.6199703,0.077808756,0.399820174,0
91.890625,46.88937019,0.891791266,0.994572114,0
85.4453125,44.47151627,0.562735832,0.750734808,0
123.46875,42.46817512,0.133102628,0.215782425,0
122.5234375,44.55561217,0.029771377,0.176732522,0
111.8984375,46.32676734,0.059808041,0.048164933,0
86.9609375,34.98312145,0.663155062,3.219707696,0
111.0859375,49.26427892,0.296976101,-0.06257546,0
126.6796875,42.52755239,-0.127676813,0.53592409,0
115.90625,44.68123863,0.055692897,-0.008458927,0
116.609375,46.47096445,0.327072156,0.2614395,0
88.8984375,45.45685452,0.675347948,1.148989015,0
133.7265625,48.79432518,0.110196533,0.226865865,0
118.7890625,53.87161421,0.266081014,-0.257140478,0
114.8515625,52.48349292,0.153351218,-0.24355133,0
108.4765625,44.71104534,0.335316167,0.692126155,0
135.4375,45.68040301,-0.030794398,-0.09442335,0
109.4453125,45.58436694,0.258934957,0.324588769,0
99.8984375,37.88156706,0.654938271,2.277034995,0
108.9609375,45.4507636,0.263898147,0.612987639,0
92.203125,32.90311521,0.720583437,3.691190181,0
121.0,45.72659921,-0.116789467,0.050956509,0
117.015625,53.73008125,0.13781603,-0.23019347,0
105.1015625,56.1611576,0.229231712,-0.509626345,0
115.71875,45.69667957,0.306834234,0.370789606,0
106.125,44.82605269,0.315306231,0.408819258,0
