ID,prediction
20160609084037,0
20160609085415,1
20160609101118,1
20160609101633,1
20160609102232,1
20160609114020,1
20160609132845,1
20160609140318,1
20160609141311,0
20160609151202,0
20160609153629,0
20160609162138,1
20160609175051,0
20160609182438,1
20160609185916,0
20160609193252,1
20160609193620,1
20160609201131,1
20160609205539,0
20160609210210,0
20160609223027,1
20160610074452,1
20160610091213,1
20160610095916,0
20160610100214,0
20160610120623,0
20160610123019,1
20160610134533,1
20160610144520,1
20160610144832,1
20160610150025,1
20160610171701,1
20160610173825,0
20160610174230,1
20160610175159,1
20160610183659,1
20160610193531,1
20160610195138,1
20160610202057,1
20160610221021,1
20160610231833,0
20160610232212,1
20160610234817,1
20160611011717,1
20160611021214,0
20160611051821,0
20160611052955,1
20160611055110,1
20160611100655,1
20160611113555,1
20160611114622,0
20160611121009,0
20160611122509,1
20160611144130,0
20160611145859,1
20160611174532,0
20160611181158,0
20160611183901,1
20160611185057,1
20160611192810,0
20160611194322,1
20160611195632,1
20160611200937,1
20160611201234,1
20160611210338,1
20160611220213,1
20160611222149,0
20160611223427,1
20160611223625,0
20160611233224,1
20160612005529,1
20160612030217,1
20160612042455,1
20160612053316,1
20160612063009,1
20160612072206,1
20160612080529,1
20160612085117,1
20160612090154,1
20160612090243,1
20160612101720,1
20160612110015,0
20160612111016,1
20160612115944,1
20160612120145,1
20160612122805,1
20160612133935,1
20160612174128,1
20160612180808,1
20160612184851,1
20160612184857,1
20160612190357,1
20160612192301,0
20160612193740,0
20160612221438,0
20160613001850,1
20160613014018,1
20160613014032,0
20160613061538,1
20160613082605,1
20160613085134,0
20160613091956,1
20160613093716,0
20160613100351,1
20160613121921,1
20160613125425,0
20160613131102,0
20160613133847,0
20160613143922,1
20160613150202,1
20160613154826,1
20160613170339,0
20160613195220,0
20160613203150,1
20160613203238,1
20160613210615,0
20160613215438,1
20160613232217,0
20160614012353,0
20160614060735,0
20160614071136,0
20160614080658,1
20160614082719,1
20160614084020,1
20160614085754,1
20160614090730,1
20160614094354,1
20160614100049,1
20160614104313,1
20160614125925,1
20160614130203,0
20160614131007,1
20160614131522,1
20160614134951,1
20160614142346,1
20160614160803,1
20160614170957,1
20160614172754,1
20160614173155,0
20160614181839,1
20160614195615,1
20160614195818,1
20160614213109,0
20160614213516,1
20160614215039,1
20160614221348,1
20160614234303,1
20160615061531,1
20160615073005,1
20160615080737,1
20160615083151,1
20160615084923,1
20160615092813,1
20160615093037,1
20160615103346,0
20160615110146,1
20160615121235,1
20160615123442,1
20160615133241,1
20160615160753,0
20160615182248,1
20160615183851,1
20160615185352,1
20160615200941,0
20160615203055,0
20160615211026,0
20160615213930,0
20160615225235,1
20160615232026,1
20160615234608,1
20160615235824,0
20160616052124,1
20160616062539,1
20160616062724,1
20160616064652,1
20160616064954,1
20160616074152,1
20160616090251,1
20160616092243,0
20160616093112,1
20160616104104,1
20160616113903,1
20160616135306,1
20160616140551,1
20160616144122,0
20160616144642,0
20160616150339,1
20160616151058,1
20160616152227,1
20160616164523,1
20160616165545,1
20160616170041,1
20160616175331,0
20160616191255,1
20160616205728,1
20160616213207,0
20160616214359,1
20160616221815,1
20160616231114,1
20160617004203,1
20160617020738,0
20160617025651,0
20160617043158,1
20160617044728,0
20160617051142,0
20160617071435,1
20160617074456,1
20160617083615,1
20160617090947,1
20160617092851,1
20160617103905,1
20160617111251,1
20160617113711,1
20160617114115,1
20160617115652,1
20160617142348,0
20160617142713,1
20160617160406,1
20160617191309,1
20160617193110,1
20160617195152,0
20160617205232,1
20160617210100,1
20160617222820,0
20160617223924,1
20160617230750,1
20160617234831,1
20160617235438,1
20160618002112,0
20160618014100,1
20160618041853,1
20160618065556,1
20160618085624,1
20160618115706,1
20160618123835,1
20160618124206,1
20160618152148,1
20160618153514,1
20160618154248,1
20160618163803,0
20160618170743,1
20160618171321,1
20160618182825,1
20160618203153,1
20160618210813,1
20160618212425,1
20160618214443,1
20160619004654,0
20160619013633,1
20160619021800,1
20160619024248,1
20160619024730,1
20160619034646,1
20160619090104,1
20160619102700,0
20160619104954,1
20160619131051,1
20160619142450,0
20160619163813,0
20160619170215,1
20160619170923,0
20160619172942,1
20160619173743,1
20160619174517,1
20160619203736,0
20160619212057,0
20160619213437,1
20160619220739,1
20160619233029,1
20160620060411,0
20160620075145,1
20160620080810,0
20160620102338,1
20160620102634,1
20160620112255,0
20160620120951,1
20160620130245,0
20160620140801,1
20160620151711,1
20160620152704,1
20160620172157,1
20160620173637,0
20160620174103,1
20160620192643,1
20160620193117,1
20160620203300,1
20160620203620,1
20160620205108,1
20160620212700,0
20160620213037,1
20160620214425,1
20160620215335,1
20160620220956,1
20160620222651,1
20160621000100,1
20160621033107,0
20160621042811,0
20160621060418,1
20160621100104,1
20160621100342,1
20160621103538,1
20160621111204,1
20160621112634,0
20160621114517,1
20160621115756,1
20160621132751,0
20160621133416,0
20160621143708,1
20160621150344,0
20160621150633,1
20160621153332,1
20160621153633,1
20160621154037,1
20160621155513,1
20160621155811,1
20160621161307,1
20160621171136,1
20160621181957,1
20160621183236,1
20160621184518,1
20160621194906,1
20160621201554,1
20160621201818,1
20160621203004,0
20160621203622,1
20160621212530,1
20160621220835,1
20160621224150,0
20160621230054,0
20160621234035,1
20160622005020,1
20160622012424,0
20160622025241,0
20160622030845,1
20160622031804,0
20160622035832,1
20160622041706,1
20160622084140,1
20160622084844,1
20160622093059,1
20160622094345,1
20160622110739,1
20160622143237,1
20160622162352,1
20160622170135,1
20160622173103,1
20160622174030,0
20160622181954,1
20160622195801,1
20160622211215,1
20160622215954,1
20160622224402,1
20160622234113,1
20160622234231,1
20160622234900,1
20160623014500,1
20160623033749,1
20160623042620,1
20160623051013,1
20160623053509,1
20160623060356,0
20160623060600,0
20160623092142,1
20160623092627,1
20160623110139,0
20160623111151,1
20160623111445,1
20160623122411,1
20160623142836,0
20160623152249,0
20160623161754,1
20160623170309,1
20160623170901,0
20160623171624,1
20160623192413,0
20160623195515,0
20160623195746,1
20160623200543,1
20160623203701,1
20160623203756,0
20160623232038,1
20160623234554,1
20160623235731,1
20160624022423,0
20160624024039,0
20160624052053,1
20160624054757,1
20160624074604,0
20160624080717,0
20160624084341,1
20160624094814,1
20160624143526,0
20160624171125,1
20160624192538,1
20160624202504,0
20160624215057,1
20160624221454,0
20160625050801,1
20160625072022,1
20160625094209,0
20160625101659,0
20160625102222,0
20160625103840,1
20160625105456,1
20160625123829,0
20160625162312,1
20160625172259,1
20160625175016,0
20160625193238,1
20160625194216,1
20160625200251,1
20160625221921,0
20160625222601,1
20160625224231,1
20160625225845,1
20160625235711,1
20160626001854,0
20160626002018,1
20160626004847,1
20160626031115,0
20160626033037,1
20160626043531,1
20160626091306,1
20160626110529,1
20160626123408,1
20160626125432,1
20160626125830,0
20160626143428,1
20160626155729,0
20160626173109,0
20160626174150,1
20160626181542,1
20160626182357,1
20160626183221,1
20160626184232,1
20160626221146,1
20160626221933,1
20160626225618,1
20160626231956,1
20160626232109,1
20160626235103,1
20160627083844,0
20160627085110,1
20160627090445,0
20160627094405,1
20160627102115,0
20160627113227,1
20160627115046,1
20160627121610,1
20160627133753,1
20160627150529,1
20160627150758,0
20160627153322,1
20160627164001,1
20160627190609,1
20160627200411,1
20160627203205,1
20160627204527,1
20160627221321,1
20160627222527,1
20160627231653,1
20160627233334,1
20160628023443,1
20160628031523,0
20160628054653,1
20160628072006,1
20160628074308,1
20160628080412,1
20160628080515,1
20160628081919,1
20160628085225,1
20160628092540,0
20160628095757,1
20160628111807,1
20160628113922,1
20160628120418,1
20160628130923,1
20160628133301,0
20160628150755,1
20160628150958,0
20160628153755,1
20160628155237,1
20160628165753,0
20160628173722,1
20160628183349,1
20160628185724,1
20160628205834,1
20160628221849,1
20160629004224,0
20160629074647,1
20160629084303,1
20160629090548,1
20160629093438,1
20160629093702,1
20160629100119,1
20160629103726,1
20160629105900,0
20160629134512,1
20160629141127,1
20160629141546,1
20160629152529,0
20160629152633,1
20160629160248,1
20160629164553,0
20160629182212,1
20160629182958,1
20160629184446,1
20160629200822,1
20160629202802,1
20160629213550,0
20160629221534,1
20160629232116,1
20160629235300,1
20160630035003,1
20160630061912,1
20160630081219,0
20160630092549,1
20160630105551,1
20160630110503,1
20160630114950,1
20160630120012,1
20160630130159,1
20160630163217,1
20160630173625,0
20160630181056,1
20160630181741,0
20160630185641,1
20160630234154,0
20160701001934,0
20160701010550,1
20160701015025,1
20160701015542,0
20160701024740,1
20160701043321,1
20160701044803,0
20160701092426,1
20160701110007,1
20160701123313,0
20160701123613,1
20160701141601,1
20160701152305,1
20160701153934,1
20160701184109,1
20160701190340,0
20160701191204,1
20160701191231,0
20160701192758,1
20160701195720,1
20160701231355,1
20160701235728,0
20160702083201,1
20160702093435,1
20160702120346,0
20160702133024,1
20160702135802,1
20160702153647,1
20160702160459,0
20160702162038,1
20160702175255,1
20160702200235,1
20160702201326,1
20160702203243,1
20160702205711,0
20160702231306,1
20160702235257,1
20160703000030,0
20160703023309,0
20160703023618,1
20160703024104,1
20160703034609,0
20160703063443,1
20160703074646,1
20160703075930,0
20160703133901,1
20160703151300,1
20160703151736,1
20160703162020,1
20160703163455,1
20160703173804,1
20160703183308,1
20160703190948,1
20160703194733,1
20160703202908,0
20160703203825,0
20160703204928,1
20160703231201,1
20160704021654,1
20160704030712,1
20160704053050,1
20160704071234,0
20160704102116,0
20160704123222,0
20160704123425,0
20160704150247,1
20160704181117,1
20160704193231,1
20160704205314,1
20160704230229,0
20160704234211,1
20160704235728,0
20160705065528,1
20160705073241,1
20160705080511,1
20160705083045,0
20160705090401,1
20160705122834,1
20160705144428,0
20160705182647,0
20160705204424,1
20160705213458,1
20160705224248,1
20160705234816,1
20160706070015,1
20160706074750,0
20160706090501,1
20160706100647,1
20160706104149,1
20160706114455,1
20160706120050,0
20160706120303,0
20160706144700,1
20160706151045,1
20160706162154,0
20160706170125,0
20160706190242,0
20160706190419,0
20160706201102,1
20160706205232,1
20160706205429,1
20160707052547,1
20160707054959,1
20160707062233,1
20160707063736,1
20160707064819,1
20160707093413,1
20160707094956,0
20160707095705,1
20160707112114,1
20160707114419,0
20160707120315,0
20160707130516,1
20160707133434,0
20160707143712,1
20160707160254,1
20160707172346,1
20160707180222,1
20160707182735,1
20160707200321,1
20160707203757,1
20160707203814,1
20160707212528,1
20160707223318,0
20160707233736,1
20160707235500,1
20160708095447,1
20160708111258,1
20160708113033,1
20160708122843,1
20160708134143,1
20160708150322,0
20160708173304,1
20160708181816,1
20160708210902,0
20160708210904,1
20160708222000,1
20160709012235,1
20160709055705,1
20160709074540,0
20160709081737,0
20160709083629,1
20160709084547,1
20160709104120,1
20160709104253,0
20160709115030,1
20160709135052,1
20160709163456,1
20160709191658,1
20160709195755,1
20160709235639,0
20160710000300,0
20160710031846,1
20160710052126,1
20160710092810,1
20160710104035,0
20160710113857,0
20160710121649,1
20160710124158,1
20160710130717,1
20160710140018,1
20160710145255,1
20160710145426,1
20160710151908,1
20160710154901,1
20160710162355,0
20160710162538,0
20160710171855,1
20160710172540,0
20160710172825,0
20160710185734,1
20160710190624,1
20160710200840,1
20160710204807,1
20160710204906,1
20160710225222,1
20160710225755,0
20160711012528,1
20160711020253,1
20160711041014,0
20160711063258,1
20160711063519,1
20160711072303,0
20160711081248,1
20160711083202,1
20160711090730,1
20160711091411,1
20160711092629,1
20160711093118,1
20160711094233,1
20160711102422,1
20160711102745,1
20160711110016,1
20160711110522,1
20160711111445,1
20160711111501,0
20160711141707,1
20160711160014,0
20160711182605,1
20160711185513,1
20160711192112,1
20160711205933,1
20160711210951,1
20160711214431,0
20160711224315,1
20160712001632,1
20160712002658,1
20160712002717,1
20160712010832,1
20160712010940,1
20160712020900,1
20160712021133,0
20160712062205,1
20160712062225,1
20160712062334,1
20160712064112,1
20160712075321,1
20160712091818,1
20160712110451,0
20160712114704,1
20160712131816,1
20160712144059,0
20160712165029,1
20160712172349,1
20160712183858,1
20160712191239,1
20160712192123,1
20160713030657,1
20160713052458,1
20160713071910,1
20160713081957,1
20160713102800,1
20160713102838,1
20160713120813,0
20160713140307,1
20160713150219,1
20160713165623,1
20160713175809,0
20160713192417,0
20160713204744,1
20160713210906,0
20160713210956,1
20160713215708,1
20160713230037,1
20160713233110,1
20160713234420,0
20160714004417,1
20160714004901,0
20160714044058,1
20160714070339,1
20160714071809,1
20160714075504,1
20160714100831,1
20160714103809,0
20160714112547,0
20160714140337,1
20160714140758,0
20160714160041,1
20160714172239,0
20160714182004,0
20160714190157,0
20160714201712,0
20160714210728,0
20160714222829,1
20160714225350,1
20160714234002,0
20160715023316,1
20160715072635,0
20160715074425,1
20160715075438,1
20160715085048,1
20160715090848,1
20160715091030,1
20160715091558,1
20160715104640,1
20160715132433,0
20160715160718,1
20160715163638,1
20160715165258,1
20160715175332,1
20160715191958,1
20160715193015,1
20160715195616,1
20160715201156,1
20160715210223,1
20160715212801,1
20160716061240,1
20160716064559,1
20160716072146,1
20160716091848,1
20160716092439,1
20160716100735,1
20160716111152,0
20160716120917,1
20160716142143,1
20160716145032,1
20160716145459,1
20160716163759,1
20160716165440,1
20160716175805,1
20160716194702,1
20160716214735,1
20160716225105,0
20160716230457,1
20160716231057,0
20160717002858,1
20160717004456,1
20160717004816,0
20160717012244,1
20160717022945,0
20160717045225,1
20160717080333,1
20160717084506,0
20160717121717,1
20160717171715,0
20160717172801,1
20160717185328,1
20160717191343,1
20160717220445,1
20160717222016,0
20160717232742,1
20160718000142,1
20160718001234,1
20160718002022,0
20160718004138,1
20160718004351,1
20160718071728,1
20160718085126,1
20160718085846,1
20160718091039,1
20160718092614,1
20160718114512,0
20160718115331,0
20160718122128,1
20160718125023,1
20160718130053,1
20160718133437,1
20160718142650,1
20160718144733,1
20160718150404,1
20160718165148,1
20160718171248,1
20160718175513,0
20160718194637,1
20160718200029,1
20160718203042,1
20160718205335,1
20160718213441,1
20160719005442,0
20160719014131,0
20160719071901,1
20160719073718,1
20160719083148,1
20160719090459,1
20160719093544,0
20160719100523,1
20160719102722,1
20160719111829,1
20160719120527,1
20160719131508,0
20160719132300,1
20160719135418,1
20160719142413,1
20160719144404,1
20160719150313,1
20160719150825,0
20160719171119,1
20160719171628,1
20160719173249,1
20160719175718,1
20160719181137,1
20160719210443,1
20160719211446,0
20160720002011,0
20160720012940,1
20160720085807,0
20160720094108,0
20160720110824,0
20160720121120,1
20160720123104,1
20160720135553,0
20160720170309,1
20160720180441,1
20160720192048,1
20160720192955,0
20160720195242,1
20160720200023,0
20160720203014,1
20160720210051,0
20160720213506,1
20160720215033,1
20160720222952,0
20160721013044,1
20160721045452,1
20160721065757,1
20160721080026,1
20160721090629,1
20160721092013,1
20160721092645,0
20160721093040,0
20160721103155,1
20160721111158,1
20160721132212,1
20160721132522,1
20160721132826,1
20160721133629,1
20160721155408,1
20160721170915,1
20160721215010,1
20160721223406,1
20160722032952,0
20160722054746,1
20160722063322,1
20160722065356,0
20160722121458,1
20160722133806,1
20160722144951,1
20160722155021,1
20160722170345,0
20160722180351,1
20160722180548,1
20160722193539,1
20160722203647,1
20160722204632,1
20160722212000,1
20160722215519,1
20160722220050,1
20160722221708,1
20160723013219,1
20160723054713,1
20160723060834,0
20160723084116,1
20160723090526,0
20160723091911,0
20160723102658,1
20160723104446,1
20160723111528,1
20160723121318,1
20160723131407,1
20160723132525,1
20160723135146,0
20160723142718,0
20160723150056,1
20160723150434,0
20160723152246,1
20160723163339,0
20160723175414,1
20160723180046,1
20160723185759,0
20160723193000,1
20160723195421,0
20160723200256,1
20160723211738,1
20160723214120,1
20160723224541,1
20160723233051,1
20160724002109,0
20160724004952,0
20160724064707,1
20160724081254,1
20160724084734,0
20160724105957,1
20160724141253,0
20160724155727,1
20160724163605,1
20160724171328,1
20160724183424,1
20160724184724,1
20160724184826,1
20160724190302,1
20160724200220,1
20160724205113,1
20160724213648,0
20160724220308,1
20160724222306,1
20160724232008,0
20160725044324,0
20160725060836,1
20160725083223,1
20160725085430,1
20160725090822,0
20160725100441,1
20160725104411,1
20160725111259,1
20160725113559,0
20160725125300,1
20160725132916,1
20160725135720,1
20160725152147,1
20160725164551,1
20160725165709,0
20160725172929,1
20160725174829,1
20160725183504,0
20160725194702,0
20160725195343,0
20160725200550,1
20160725203025,1
20160725222620,1
20160725223138,0
20160725224025,1
20160725232621,1
20160726024844,1
20160726043030,1
20160726055652,0
20160726061042,1
20160726062904,1
20160726062928,1
20160726080849,0
20160726084549,1
20160726105151,1
20160726110030,1
20160726122932,1
20160726124628,1
20160726130830,0
20160726143035,1
20160726155723,1
20160726171621,0
20160726185547,1
20160726192044,1
20160726192723,0
20160726202544,0
20160726202552,1
20160726202643,1
20160726203607,0
20160726204005,1
20160726210235,0
20160726215636,1
20160726221751,1
20160726223005,1
20160726231740,0
20160726233216,0
20160726234507,1
20160727015515,1
20160727045839,1
20160727095601,0
20160727100238,0
20160727103836,1
20160727105600,0
20160727113924,1
20160727132020,1
20160727145106,1
20160727153826,1
20160727173722,1
20160727173937,0
20160727174109,0
20160727190943,0
20160727192051,1
20160727204236,1
20160728001421,0
20160728021248,0
20160728021958,0
20160728063243,1
20160728073932,0
20160728080207,1
20160728080412,1
20160728104203,0
20160728123915,1
20160728124255,0
20160728141712,1
20160728142758,0
20160728151237,1
20160728164318,1
20160728170059,1
20160728185028,1
20160728190615,1
20160728195715,1
20160728214854,0
20160728222532,1
20160729002835,1
20160729003522,1
20160729111524,1
20160729123856,1
20160729125218,1
20160729130734,1
20160729142150,1
20160729173133,1
20160729181210,0
20160729184715,1
20160729185359,1
20160729192914,1
20160729202117,1
20160729204851,1
20160729210007,0
20160729213809,0
20160729235527,1
20160730011526,1
20160730061135,0
20160730065806,1
20160730070754,1
20160730075845,1
20160730085552,1
20160730124752,1
20160730132515,0
20160730141032,1
20160730150604,1
20160730150853,1
20160730150932,1
20160730163609,1
20160730175458,1
20160730185106,0
20160730200742,1
20160730221539,1
20160730222157,1
20160730235127,1
20160731010907,1
20160731072653,1
20160731075136,1
20160731080605,1
20160731102926,0
20160731112730,1
20160731120641,1
20160731132418,1
20160731133531,1
20160731133701,0
20160731143627,1
20160731150147,1
20160731160346,0
20160731163753,1
20160731173354,1
20160731174115,1
20160731180506,1
20160731181321,0
20160731195812,0
20160731212138,1
20160731220403,0
20160801010305,1
20160801032500,0
20160801040531,0
20160801061417,1
20160801074450,1
20160801080110,1
20160801090554,1
20160801091639,0
20160801092300,1
20160801111239,0
20160801112623,1
20160801113901,0
20160801121819,1
20160801125238,0
20160801140319,1
20160801142507,1
20160801143604,1
20160801145204,1
20160801164522,1
20160801184120,1
20160801191820,1
20160801201154,1
20160801203625,1
20160801205620,1
20160801210917,1
20160801214425,1
20160801215722,1
20160801223618,0
20160801225615,1
20160802002625,0
20160802033503,1
20160802074214,1
20160802074415,0
20160802081309,1
20160802082700,1
20160802093044,1
20160802153524,0
20160802154128,1
20160802155858,1
20160802174004,1
20160802200435,1
20160802212959,0
20160802231723,1
20160802234450,1
20160803000306,1
20160803023847,1
20160803024722,1
20160803024909,0
20160803051858,1
20160803065041,1
20160803074222,1
20160803074747,1
20160803074815,1
20160803080317,1
20160803102734,1
20160803111157,0
20160803121220,1
20160803134201,1
20160803140938,0
20160803173148,1
20160803173753,1
20160803183722,1
20160803192846,1
20160803193300,1
20160803200247,1
20160803221913,1
20160803222806,1
20160803223621,0
20160803224005,0
20160803235126,1
20160804011244,0
20160804044247,1
20160804071817,1
20160804074128,1
20160804085346,1
20160804115203,1
20160804121458,1
20160804132224,0
20160804133450,1
20160804135515,0
20160804140730,1
20160804142001,1
20160804144028,0
20160804145948,1
20160804150547,1
20160804161253,1
20160804182617,0
20160804190726,1
20160804193848,1
20160804195213,1
20160804200919,1
20160804201102,0
20160804213300,0
20160804221151,1
20160804235832,0
20160805005824,0
20160805012509,1
20160805040519,0
20160805045346,1
20160805052123,0
20160805085857,1
20160805100558,0
20160805102419,1
20160805112520,1
20160805123738,1
20160805153205,0
20160805162117,1
20160805200216,1
20160805223058,1
20160806001157,1
20160806010413,1
20160806025054,1
20160806100339,1
20160806110229,1
20160806113227,1
20160806150240,1
20160806152910,0
20160806180455,1
20160806184920,1
20160806185925,0
20160806195811,1
20160806201550,1
20160806214940,0
20160806225142,1
20160806231338,0
20160807004311,1
20160807013829,1
20160807024613,1
20160807061025,1
20160807080124,1
20160807085250,0
20160807094214,0
20160807134758,1
20160807145347,0
20160807150231,1
20160807182137,1
20160807185729,1
20160807192706,1
20160807193027,0
20160807195342,1
20160807211330,1
20160807221445,1
20160807222157,1
20160808002627,1
20160808014513,1
20160808030737,1
20160808045222,1
20160808104540,1
20160808121000,1
20160808130842,1
20160808152045,1
20160808152113,1
20160808161318,1
20160808162722,1
20160808163058,1
20160808165227,0
20160808172255,1
20160808185313,1
20160808185357,1
20160808192817,1
20160808201111,1
20160808203014,1
20160808204011,0
20160808210818,0
20160808212123,1
20160808212534,1
20160808234006,1
20160809005309,0
20160809045034,1
20160809074118,1
20160809094612,1
20160809104451,1
20160809105452,0
20160809123857,0
20160809135957,1
20160809142957,1
20160809143213,1
20160809154410,1
20160809162340,1
20160809180946,1
20160809190451,1
20160809192448,0
20160809215252,0
20160809223159,1
20160809224448,0
20160809232342,1
20160810005826,1
20160810055223,0
20160810063214,1
20160810075016,1
20160810130103,1
20160810130541,1
20160810131928,1
20160810133138,1
20160810133850,1
20160810151929,1
20160810163431,0
20160810171834,0
20160810185130,1
20160810191232,1
20160810192526,0
20160811021053,1
20160811034108,1
20160811123425,0
20160811124534,1
20160811125641,1
20160811134920,0
20160811180551,1
20160811184656,1
20160811190026,1
20160811191228,1
20160811202302,0
20160811232743,1
20160812031056,1
20160812060754,1
20160812095004,1
20160812145309,0
20160812180512,1
20160812181918,0
20160812183654,0
20160812194123,1
20160812204101,0
20160812210217,1
20160812211514,0
20160813002345,1
20160813002826,0
20160813050848,1
20160813070914,1
20160813104114,1
20160813110400,0
20160813121433,1
20160813133803,0
20160813134629,0
20160813141129,1
20160813142333,1
20160813174634,0
20160813191811,1
20160813195806,1
20160813205628,0
20160813212816,0
20160813214136,1
20160813220149,1
20160813220220,1
20160814000223,0
20160814002930,1
20160814010035,1
20160814025616,0
20160814055820,1
20160814071511,1
20160814075359,1
20160814091538,1
20160814123436,1
20160814124854,0
20160814135109,1
20160814161148,1
20160814165538,1
20160814193218,1
20160814202459,1
20160814203852,1
20160814223946,1
20160814230841,1
20160815012943,1
20160815020419,1
20160815042856,1
20160815065151,1
20160815081109,0
20160815082539,1
20160815094642,1
20160815100036,1
20160815115216,1
20160815154828,1
20160815161437,1
20160815163307,0
20160815163346,1
20160815163719,1
20160815164637,0
20160815174032,0
20160815192205,1
20160815194515,1
20160815195154,0
20160815212502,0
20160815231552,0
20160816000952,1
20160816002600,0
20160816041818,0
20160816054415,1
20160816064438,1
20160816065240,1
20160816093214,1
20160816095642,0
20160816105649,1
20160816123649,1
20160816124546,1
20160816163436,1
20160816172245,1
20160816174559,1
20160816185814,1
20160816204813,1
20160816214906,1
20160816222451,1
20160817010857,1
20160817042656,0
20160817052950,1
20160817060043,1
20160817090703,1
20160817092340,0
20160817093034,1
20160817094520,0
20160817102232,1
20160817104434,0
20160817114458,1
20160817120548,0
20160817143716,1
20160817175614,0
20160817210719,1
20160817214719,0
20160817234955,0
20160818051831,1
20160818055937,1
20160818070226,1
20160818071122,0
20160818074336,1
20160818075528,1
20160818102637,0
20160818103851,1
20160818110459,1
20160818123305,1
20160818140330,1
20160818142407,1
20160818155104,1
20160818171057,1
20160818173027,1
20160818192400,1
20160818200147,1
20160818200830,0
20160818204658,1
20160818222345,1
20160818231644,1
20160819005404,0
20160819043941,0
20160819094702,1
20160819095559,0
20160819115024,1
20160819120524,1
20160819122705,1
20160819124836,0
20160819125705,1
20160819134346,1
20160819155638,0
20160819162001,1
20160819175342,0
20160819193222,1
20160819213427,0
20160819214644,0
20160819222753,1
20160819224047,1
20160819233153,0
20160820011013,1
20160820030148,0
20160820033247,1
20160820062226,0
20160820072229,1
20160820090125,1
20160820095138,1
20160820111823,1
20160820124543,0
20160820133754,1
20160820140246,1
20160820142632,0
20160820144520,1
20160820182513,1
20160820191640,1
20160820193640,1
20160820194958,1
20160820202003,0
20160820204046,1
20160820210756,1
20160820221434,0
20160821072611,0
20160821082317,0
20160821105217,0
20160821110030,1
20160821110153,0
20160821130638,1
20160821132349,1
20160821160215,1
20160821163525,1
20160821170436,0
20160821171227,1
20160821182408,1
20160821182813,0
20160821200147,1
20160821204709,1
20160821213516,1
20160821224736,0
20160821225307,0
20160822000205,1
20160822005840,1
20160822012828,0
20160822032332,0
20160822035150,0
20160822054104,1
20160822061352,1
20160822061451,1
20160822065100,1
20160822082813,0
20160822093707,0
20160822101358,0
20160822113320,1
20160822114148,1
20160822114845,0
20160822132627,1
20160822133904,1
20160822141127,1
20160822144400,1
20160822171242,1
20160822174900,0
20160822175550,1
20160822180554,1
20160822191010,0
20160822202825,1
20160822202832,1
20160822211444,0
20160822214013,1
20160822223132,1
20160823002041,1
20160823050611,0
20160823061522,1
20160823065616,1
20160823071636,1
20160823074602,0
20160823074714,0
20160823074806,0
20160823080342,0
20160823083659,1
20160823083755,1
20160823093910,1
20160823094154,1
20160823094240,1
20160823094241,1
20160823094253,0
20160823094312,1
20160823102245,1
20160823134040,0
20160823140929,0
20160823163608,1
20160823171241,1
20160823182521,1
20160823183834,1
20160823191943,0
20160823192504,0
20160823193525,1
20160823204618,1
20160823213202,0
20160824002525,0
20160824055625,0
20160824064546,1
20160824070337,1
20160824071229,1
20160824081207,1
20160824081411,1
20160824081554,1
20160824083347,1
20160824084809,1
20160824090055,1
20160824094323,1
20160824102520,1
20160824104336,1
20160824111913,1
20160824112832,1
20160824113804,1
20160824114057,1
20160824122844,1
20160824125801,1
20160824125805,0
20160824140119,1
20160824143457,1
20160824143939,1
20160824144655,1
20160824160516,1
20160824164216,1
20160824183537,0
20160824193741,0
20160824201312,1
20160824215203,1
20160825064144,1
20160825081408,1
20160825082028,1
20160825094616,0
20160825113707,0
20160825115255,1
20160825115356,1
20160825120229,1
20160825122244,0
20160825131654,1
20160825133903,1
20160825140347,1
20160825161049,1
20160825170555,1
20160825171801,1
20160825192431,1
20160825193659,1
20160825194134,1
20160825200842,1
20160825212201,1
20160825213329,1
20160825213622,1
20160825223642,1
20160826002657,1
20160826012634,0
20160826051952,1
20160826055710,0
20160826064452,1
20160826064627,1
20160826074348,1
20160826080005,1
20160826080045,0
20160826080203,0
20160826082053,1
20160826104751,1
20160826112052,1
20160826120424,0
20160826120946,1
20160826144356,0
20160826153918,0
20160826154422,1
20160826185557,1
20160826191522,1
20160826193658,1
20160826212149,1
20160826215423,0
20160826220019,0
20160826231036,1
20160826232739,0
20160826233722,0
20160827042633,1
20160827063554,1
20160827101953,1
20160827104415,1
20160827110836,0
20160827111034,1
20160827115603,1
20160827124246,1
20160827134356,1
20160827150951,1
20160827160840,1
20160827165018,1
20160827170334,0
20160827193701,1
20160827195333,1
20160827195501,0
20160827211616,1
20160827215606,1
20160827233643,1
20160827233750,1
20160828035944,1
20160828052012,1
20160828071222,1
20160828073334,0
20160828094552,0
20160828104740,1
20160828104840,1
20160828111642,0
20160828112807,1
20160828125109,0
20160828154848,1
20160828162503,1
20160828182019,0
20160828184731,1
20160828193041,1
20160828212206,0
20160828215011,0
20160828231956,0
20160828232321,1
20160829014458,1
20160829042130,1
20160829052733,1
20160829053234,1
20160829053511,1
20160829083820,0
20160829083907,1
20160829085300,0
20160829094338,0
20160829094516,1
20160829095610,1
20160829095726,1
20160829095802,0
20160829110103,1
20160829110110,1
20160829110144,1
20160829110220,1
20160829110501,0
20160829113153,1
20160829114730,1
20160829115942,1
